150	90	0.11314
162	90	1.67703
174	90	0.67425
216	90	0.36649
230	90	0.10228
248	90	0.25590
257	90	0.49919
279	90	0.01997
288	90	1.06416
298	90	0.04337
308	90	0.09095
328	90	0.30829
345	90	0.43029
352	90	1.59311
372	90	0.43990
412	90	0.49055
443	90	0.69392
456	90	0.08879
463	90	0.17937
516	90	0.11793
534	90	0.84208
550	90	0.81710
572	90	1.20577
602	90	0.75425
701	90	1.29842
734	90	0.12379
742	90	1.58725
743	90	0.55040
753	90	1.41643
755	90	0.92350
759	90	0.29186
771	90	1.07903
778	90	1.32010
820	90	0.41699
821	90	0.63968
850	90	0.03890
855	90	1.25853
881	90	2.54319
951	90	1.02967
953	90	0.87154
956	90	0.89245
1004	90	0.14757
1012	90	1.67487
32	91	0.70894
90	91	1.26620
124	91	0.90012
582	91	0.35033
623	91	0.86925
753	91	0.01777
820	91	0.44752
1012	91	1.17524
1015	91	0.26996
840	92	0.86289
43	96	0.44089
623	96	0.71920
1012	96	0.07593
222	97	0.94048
840	97	0.90044
498	98	0.13760
633	99	0.07164
779	99	0.93225
140	101	0.01284
190	101	0.19095
310	101	0.08266
939	101	0.14335
852	102	3.40900
149	103	1.34286
13	104	0.48825
87	104	0.16571
212	104	0.88673
659	104	1.00234
673	104	0.72257
680	104	0.67758
33	105	0.00771
85	105	0.50856
105	105	0.93771
188	105	1.19985
288	105	1.25649
316	105	0.99622
372	105	0.03491
478	105	1.18469
529	105	1.11192
554	105	0.72038
577	105	0.81424
709	105	1.76000
742	105	0.76178
837	105	1.07070
888	105	0.51995
900	105	1.38101
2	107	1.24803
225	107	0.58348
288	107	1.01300
443	107	0.38303
456	107	0.85159
545	107	2.71915
821	107	0.44358
882	107	0.63402
959	107	0.90467
1008	107	0.41161
2	108	0.48998
104	108	0.68755
195	108	0.49890
459	108	0.44067
537	108	0.73496
718	108	2.33718
974	108	1.15817
167	111	1.04600
446	111	0.45331
558	111	0.53814
821	111	0.28596
840	111	1.09525
1012	111	0.12758
368	112	1.20087
451	112	0.10494
884	112	0.79476
4	113	0.32867
65	113	0.67166
222	113	1.82736
288	113	0.36088
352	113	0.65868
704	113	0.42146
860	113	0.12025
980	113	2.05958
167	114	1.70849
214	114	1.31088
227	114	0.52422
415	114	1.35682
873	114	0.40417
202	115	0.02669
333	115	1.90956
882	115	1.26260
817	116	1.64716
39	118	0.39773
40	118	1.55295
192	118	1.26782
349	118	0.42771
383	118	0.20502
395	118	1.80881
461	118	0.42418
1019	118	0.21836
557	120	0.36289
761	120	0.64762
48	121	0.05119
174	121	1.12076
623	121	0.04175
825	121	1.50509
876	121	1.17690
862	122	1.51206
123	123	1.80796
176	123	0.21897
288	123	0.51568
372	123	1.81233
516	123	1.35136
568	123	2.23499
623	123	0.13299
680	123	0.83577
742	123	1.07367
767	123	0.63059
821	123	2.21814
841	123	0.76727
843	123	1.95671
882	123	0.01365
983	123	1.83851
990	123	0.25807
381	124	0.42156
634	124	0.88890
761	124	1.66853
871	124	1.59094
956	124	0.90642
105	125	0.09729
125	125	0.53501
203	125	1.73626
216	125	0.20207
453	125	0.48337
577	125	1.18317
680	125	0.02030
709	125	0.44254
736	125	0.91273
821	125	1.58926
200	126	0.75074
506	126	0.63417
583	126	0.47334
723	126	0.71074
742	126	1.32289
867	126	1.54776
873	126	1.14904
162	127	2.92798
620	127	0.09315
623	127	2.15509
797	127	0.62876
978	127	0.97283
2	128	0.79774
90	128	0.35087
411	128	0.78714
455	128	1.02232
615	128	1.14896
222	129	0.64192
258	129	0.94023
288	129	0.16290
304	129	0.25991
325	129	0.00268
389	129	0.70005
435	129	1.12554
450	129	1.80290
497	129	0.79887
506	129	0.31304
510	129	0.42395
527	129	0.03571
545	129	1.02262
579	129	0.86920
633	129	1.00120
699	129	0.33573
778	129	0.10197
821	129	0.29651
840	129	2.03804
843	129	0.53892
848	129	0.11790
867	129	3.16790
874	129	1.57261
199	130	0.57878
1003	130	0.66168
222	131	0.62183
310	131	0.42952
382	131	0.67017
610	131	0.20565
979	131	1.02279
755	134	0.21266
465	135	0.04376
795	135	0.72384
199	137	0.40555
481	137	0.34135
510	137	0.33422
821	137	0.67488
848	137	0.38183
995	137	1.40852
576	138	0.46661
311	139	0.34048
1012	139	0.12019
131	140	0.32557
147	140	0.80764
170	140	0.10314
235	140	1.23866
376	140	0.49362
587	140	0.41568
623	140	0.52285
760	140	0.18580
873	140	0.30566
953	140	0.76244
3	141	0.41268
47	141	1.11444
100	141	0.93265
141	141	2.16297
167	141	0.41588
257	141	0.07825
288	141	0.17553
319	141	0.78440
395	141	1.45760
458	141	0.94649
558	141	2.99830
680	141	1.00806
706	141	0.52326
725	141	0.15461
799	141	0.74293
881	141	0.72269
888	141	1.43441
900	141	0.45586
960	141	0.63688
979	141	0.34658
1012	141	1.30533
13	142	0.80853
48	142	2.21222
741	142	0.85077
861	142	0.10514
1012	142	0.63375
467	143	0.19713
2	144	0.11624
13	144	0.37895
288	144	0.36079
310	144	0.88930
465	144	0.80624
527	144	0.26807
532	144	1.52603
542	144	0.38778
558	144	1.37660
812	144	0.45130
817	144	0.53005
827	144	0.63133
843	144	1.17282
956	144	1.55962
323	145	0.54413
650	146	0.68724
33	147	0.09268
113	147	0.52442
122	147	0.67974
129	147	1.36430
222	147	0.74259
239	147	0.01227
258	147	0.77949
265	147	0.74164
298	147	1.07781
444	147	0.17808
451	147	0.02928
456	147	0.37569
527	147	0.60180
623	147	0.77990
710	147	0.11631
718	147	0.32211
750	147	1.28462
770	147	1.12168
848	147	0.52227
864	147	0.98618
953	147	0.75124
1012	147	0.44899
47	149	1.07909
161	149	0.05281
191	149	1.59293
220	149	0.12725
242	149	0.02431
306	149	0.51279
345	149	0.07267
352	149	0.42641
378	149	0.67981
416	149	0.62241
495	149	0.41423
611	149	0.24043
645	149	0.41929
647	149	0.18340
703	149	1.33121
704	149	0.33322
770	149	0.69672
821	149	1.18602
848	149	0.33187
860	149	0.35917
583	150	0.40694
761	150	0.90625
2	151	0.94662
33	151	0.08477
214	151	0.96015
416	151	0.22047
821	151	2.53119
902	151	1.02917
320	155	0.36056
362	155	2.03484
799	155	0.17522
993	155	0.45829
176	159	0.23298
422	160	1.33370
582	160	0.08972
587	160	0.13558
821	160	0.21088
919	160	0.69074
943	160	1.15421
959	160	0.72215
352	161	0.75914
393	161	1.11848
709	161	0.63497
850	161	1.24611
951	161	0.41953
969	161	0.73650
984	161	0.18628
149	162	0.02148
200	162	0.34477
260	162	0.00938
352	162	0.59691
423	162	0.18088
456	162	0.25558
561	162	0.98280
600	162	0.36821
680	162	1.57927
759	162	0.63960
834	162	1.68515
873	162	0.54991
874	162	0.46400
492	164	0.80679
2	167	0.42489
47	167	1.38492
90	167	0.41405
105	167	1.03279
147	167	0.52734
149	167	0.37823
155	167	0.77823
167	167	1.58093
185	167	1.59569
214	167	1.04386
216	167	3.14677
220	167	1.08770
222	167	0.31160
242	167	1.80511
258	167	1.82832
276	167	0.27939
288	167	1.99484
345	167	0.27968
368	167	0.98401
378	167	1.00725
506	167	0.60573
545	167	1.12153
550	167	3.17904
621	167	0.77704
623	167	1.18469
633	167	0.87352
701	167	0.17216
735	167	1.88114
770	167	2.91190
792	167	1.32880
821	167	0.35209
848	167	2.77416
890	167	0.36940
900	167	1.85036
949	167	1.08016
953	167	0.20476
979	167	1.55202
984	167	1.34703
1004	167	1.05770
1019	167	0.74411
446	169	0.59703
827	169	0.29334
940	169	0.19890
33	170	1.29306
47	170	0.94382
140	170	1.84269
170	170	1.77475
201	170	0.38063
216	170	1.64578
248	170	1.86056
288	170	0.54653
295	170	0.16404
312	170	0.57469
553	170	2.12939
558	170	1.27520
572	170	1.67710
638	170	1.53598
834	170	1.79918
862	170	0.60156
346	171	0.60277
931	171	0.43858
51	172	0.90014
23	173	0.90466
216	173	0.43894
383	173	0.73967
470	173	1.08993
545	173	1.16845
597	173	0.42416
626	173	0.85478
710	173	1.16033
2	174	0.02940
40	174	0.70458
90	174	1.07184
222	174	0.62413
312	174	1.33869
382	174	0.42370
467	174	0.93433
477	174	2.69649
537	174	0.19557
582	174	1.91487
587	174	0.63413
623	174	0.53869
736	174	0.93871
842	174	0.13857
873	174	1.45986
952	174	0.66692
996	174	1.43807
176	176	0.40507
301	176	0.64989
416	176	1.11365
451	176	0.79830
465	176	1.82572
534	176	2.04342
621	176	2.07963
742	176	1.70197
750	176	2.03736
840	176	0.76206
870	176	1.69343
914	176	0.38724
930	176	0.97579
944	176	0.39989
980	176	0.02684
52	178	0.73464
888	178	0.36878
735	179	0.36626
56	180	0.75364
288	180	0.70590
545	180	1.56234
980	180	0.34928
984	183	0.29334
40	185	2.04431
54	185	1.19484
90	185	2.20958
123	185	0.27880
185	185	0.56081
207	185	0.28075
210	185	1.73358
222	185	0.16952
247	185	0.25248
265	185	1.19302
288	185	1.99697
307	185	0.38960
353	185	0.52535
356	185	1.32402
364	185	1.29263
382	185	0.35570
443	185	0.62935
537	185	1.19482
550	185	1.38945
633	185	0.65321
705	185	1.23916
741	185	0.63180
742	185	2.34432
753	185	0.64746
789	185	0.32401
821	185	0.38984
848	185	0.28355
852	185	0.74764
882	185	0.32182
940	185	0.08777
979	185	0.97835
990	185	0.55925
500	186	1.29434
537	186	0.36598
32	188	1.24703
80	188	0.95639
100	188	1.04563
130	188	0.40995
288	188	1.01210
623	188	0.21349
634	188	0.63239
23	189	1.88514
44	189	0.20098
47	189	3.03989
170	189	1.48223
253	189	0.70603
272	189	0.69967
288	189	0.47786
312	189	0.34067
382	189	1.84163
388	189	0.98806
443	189	0.91118
455	189	0.73397
581	189	0.33257
634	189	1.08702
701	189	0.10080
972	189	0.07889
26	190	0.53245
33	190	0.88725
103	190	1.10801
186	190	1.02812
352	190	1.11152
382	190	0.16075
389	190	1.35061
415	190	0.32007
462	190	0.86730
722	190	1.33816
780	190	0.78717
848	190	1.47436
880	190	0.03471
893	190	0.00206
940	190	2.38710
953	190	0.30084
975	190	0.77007
352	191	0.97052
753	191	1.26011
778	191	0.30731
937	191	0.42925
36	192	0.89935
144	192	1.69873
381	192	1.31494
432	192	0.12129
865	192	0.85327
881	192	0.58563
993	192	0.03286
1019	192	0.76516
2	193	0.71302
33	193	0.54242
69	193	1.42759
241	193	0.42594
680	193	1.10105
742	193	0.91725
32	195	1.70068
50	195	0.83408
195	195	0.49396
724	195	0.60204
753	195	1.03841
840	195	0.73683
203	196	0.71566
583	196	1.81042
23	197	0.22072
615	197	0.17785
659	197	0.60618
192	199	0.61819
459	199	0.88708
479	199	0.63143
600	199	1.26474
7	200	0.32754
33	200	0.55530
87	200	0.38331
126	200	0.23546
129	200	0.16067
149	200	0.08458
162	200	0.74913
200	200	0.03542
277	200	1.06206
288	200	4.72314
349	200	1.36506
379	200	1.19771
383	200	0.41561
405	200	0.19777
415	200	0.21265
444	200	0.30978
455	200	1.40854
495	200	0.40153
506	200	2.42625
540	200	0.59425
550	200	0.83147
554	200	0.24135
571	200	1.21327
621	200	0.41798
688	200	1.55311
709	200	1.01806
721	200	0.00461
724	200	1.24739
735	200	2.07894
750	200	0.08628
761	200	1.11460
770	200	0.02466
778	200	1.81677
785	200	0.46912
812	200	0.70652
821	200	0.09266
848	200	1.28607
861	200	0.17126
882	200	0.57497
919	200	1.54624
1009	200	0.46146
142	201	0.05310
160	201	0.58812
242	201	1.29420
359	201	0.65233
412	201	0.26518
429	201	1.65882
455	201	0.60144
460	201	0.91133
603	201	0.62344
735	201	0.18330
975	201	0.48095
222	202	0.29183
630	202	0.11698
881	202	0.92195
17	203	0.61789
47	203	1.99244
71	203	0.99394
125	203	0.43458
203	203	1.53839
364	203	0.75282
439	203	0.27478
450	203	1.34879
545	203	1.83494
550	203	0.32380
558	203	0.02321
724	203	1.60886
761	203	1.11305
778	203	0.95726
881	203	0.24202
882	203	0.98603
69	204	1.18170
161	207	1.43868
207	207	0.65496
260	207	0.76937
288	207	0.04352
465	207	0.88444
640	207	0.40223
821	207	1.31191
876	207	0.06526
882	207	0.52216
902	207	3.15103
924	207	1.21439
937	207	0.98632
1006	207	0.91152
529	209	0.46723
606	209	0.21577
210	210	1.85129
361	210	1.59741
611	210	0.25938
681	210	0.53788
834	210	1.27369
876	210	1.08755
888	210	0.17492
256	211	0.47558
382	213	1.29538
20	214	0.19490
32	214	1.05552
53	214	0.53487
80	214	1.88482
85	214	0.54975
170	214	0.46642
192	214	1.96381
214	214	2.38757
222	214	0.40610
239	214	1.15368
254	214	1.07323
257	214	0.33924
288	214	2.00333
342	214	0.66691
383	214	0.26692
443	214	1.56610
454	214	0.57584
550	214	1.63823
582	214	1.04013
587	214	1.14023
623	214	2.43405
633	214	0.75949
673	214	0.90036
680	214	1.32247
709	214	1.04017
728	214	0.28378
821	214	1.14248
843	214	0.03745
844	214	0.40041
848	214	0.84421
850	214	0.57112
862	214	0.72282
873	214	0.86332
990	214	1.42565
457	215	0.06497
27	216	0.80974
32	216	0.50182
33	216	1.55956
121	216	0.01661
161	216	0.41577
167	216	0.66013
216	216	2.27967
273	216	0.59026
276	216	0.70251
288	216	0.51454
349	216	0.91213
362	216	0.99661
400	216	0.59423
443	216	0.54329
447	216	0.25053
458	216	0.42546
527	216	0.49203
557	216	0.50739
572	216	0.70682
623	216	0.43019
657	216	0.52875
722	216	1.05943
725	216	2.14741
728	216	0.36853
735	216	0.28998
753	216	2.04466
759	216	1.06301
760	216	0.12915
821	216	0.29163
843	216	0.23218
871	216	0.36071
873	216	1.19908
882	216	0.49785
990	216	0.48675
180	217	0.46165
200	220	2.69308
220	220	1.31003
276	220	0.16078
910	221	0.18131
13	222	0.71114
24	222	0.28846
32	222	0.78580
33	222	0.29972
36	222	0.74174
39	222	2.04461
47	222	2.05774
54	222	1.08150
90	222	0.07560
105	222	0.01408
147	222	0.25362
176	222	0.34209
203	222	0.70133
207	222	0.45750
210	222	1.59731
222	222	0.58077
239	222	2.21770
288	222	4.93474
319	222	0.67562
323	222	1.29557
330	222	0.68271
334	222	0.64236
352	222	0.18604
361	222	0.66944
382	222	2.21520
389	222	1.76500
395	222	0.26694
434	222	1.55023
435	222	0.88725
442	222	0.00694
443	222	2.00543
451	222	0.45195
454	222	1.25048
456	222	1.26111
462	222	0.38428
465	222	1.02601
506	222	0.18443
511	222	0.03210
540	222	0.38722
550	222	0.58966
554	222	0.44972
555	222	0.24366
558	222	2.97986
572	222	0.06021
574	222	0.81943
582	222	2.01187
604	222	0.73081
610	222	1.85186
623	222	0.80647
630	222	1.26787
633	222	0.09127
665	222	2.48188
675	222	0.48197
680	222	0.08435
710	222	1.19027
723	222	0.48519
760	222	1.54244
770	222	0.92437
778	222	0.88896
784	222	0.29579
821	222	3.46352
834	222	1.45131
848	222	1.47609
